id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25987523,Comfortable doubleroom in the ♥ of Buda,20098589,Balázs,,II. kerület,47.51195,19.02971,Private room,14350,1,158,2025-01-02,1.97,1,346,34,MA24088485
26003251,The Little Kazy in the Heart of Budapest with AC,10267598,Tamas & Kinga,,VII. kerület,47.496,19.06417,Entire home/apt,12257,2,333,2025-01-05,4.13,15,261,51,MA19022507
26003375,"Jungle Apart.in a Cozy Central Area Centre,Keleti",195441775,Judit,,VII. kerület,47.50169,19.0794,Entire home/apt,39134,2,44,2024-01-03,0.55,1,302,0,
26021935,Gekko Suite,195574383,Tünde,,VI. kerület,47.50987,19.0704,Private room,20143,2,6,2019-04-07,0.08,4,23,0,
26024642,Forest Suit,195574383,Tünde,,VI. kerület,47.50958,19.07041,Private room,20000,2,24,2023-09-24,0.30,4,33,0,
26025165,Flower Suite,195574383,Tünde,,VI. kerület,47.50978,19.07232,Private room,20000,2,8,2023-03-05,0.10,4,29,0,
26025616,Glade Suite,195574383,Tünde,,VI. kerület,47.5083,19.0713,Private room,20286,2,12,2022-09-04,0.15,4,33,0,
26058738,Centrum Boulevard19 Plus with free parking,66957153,Tamás,,VIII. kerület,47.49453,19.07066,Entire home/apt,15253,2,176,2025-01-24,2.21,3,238,61,MA24093849
26059467,Mezzanine BDRM studio for 2+2 in heart of Budapest,195842901,Tomi,,VII. kerület,47.49725,19.06441,Entire home/apt,14371,2,251,2025-01-13,3.13,1,272,53,MA19014128
26061031,Industrial Style Apt with AC steps to Gozsdu,153347080,Kinga Emese,,VII. kerület,47.49834,19.06145,Entire home/apt,18338,2,275,2025-01-24,3.44,2,260,63,MA19020110
26075441,BRAND NEW Flat in the Center,195970565,Anikó,,VII. kerület,47.49923,19.07464,Entire home/apt,15571,3,125,2025-01-01,1.56,1,181,6,EG19017355
26075706,A quiet place  in the heart of the city,25332626,Peter,,VIII. kerület,47.49287,19.06945,Entire home/apt,16301,1,46,2025-01-03,0.58,2,299,2,MA19005118
26076713,Sunny Quiet Top Floor Apartment in Downtown,26294514,David,,VII. kerület,47.49889,19.06729,Entire home/apt,14671,5,330,2025-01-06,4.13,3,186,76,MA24097148
26078875,"Belvedere1 Premium Apt, terrace, Danube view, A/C",195999496,Tímea,,I. kerület,47.49925,19.03938,Entire home/apt,30921,2,335,2025-01-10,4.20,3,55,45,MA19020450
26095886,Your DownTown Oasis @ The Lively Jewish Quarter,8469515,Jan,,VII. kerület,47.50078,19.06373,Entire home/apt,21480,3,121,2025-01-07,1.53,1,145,34,MA20017748
26104680,Eclectic Luxury HOME,40681950,Eva,,VII. kerület,47.50113,19.06801,Entire home/apt,14357,2,290,2025-01-10,3.61,25,78,37,MA20001967
26106416,"Crunchy Bacon Loft - King bed, AC, near Gozsdu",196231720,Lilla & Ákos,,VII. kerület,47.49984,19.06091,Entire home/apt,12812,2,327,2024-12-31,4.42,3,250,59,MA19016825
26123025,"Paulay Central Top Suite - 2 bedrooms, 75 m2",7651601,Laszlo,,VI. kerület,47.49997,19.05665,Entire home/apt,59514,1,58,2022-10-03,0.73,3,291,0,EG19018606
26124108,Free Garage!  apartment in the city center.,196365415,Gábor,,VIII. kerület,47.49548,19.0731,Entire home/apt,20726,2,119,2025-01-02,1.48,1,349,3,EG20007146
26131753,Peaceful Nest I.,3544657,Elvira,,VII. kerület,47.49725,19.05814,Entire home/apt,18571,3,135,2025-01-10,1.68,2,109,27,MA19021243
26140588,"Belvedere2 Premium Apt. near Chain Bridge, Danube",195999496,Tímea,,I. kerület,47.50076,19.03871,Entire home/apt,18929,2,153,2025-01-20,1.92,3,48,27,MA19017047
26142489,Sweet and cozy studio in the center of old town,101344988,Fei,,VII. kerület,47.50073,19.06446,Entire home/apt,12226,2,187,2025-01-07,2.33,2,87,51,MA23065161
26142812,"Cozy apartment, separate bedroom & free parking",61828483,Imola,,VIII. kerület,47.48963,19.07417,Entire home/apt,11286,3,111,2025-01-02,1.39,1,9,27,MA21027791
24629161,Gellerico at Horánszky Street - Spacious Room,276092739,Hanna,,VIII. kerület,47.49157,19.06664,Private room,10900,1,360,2025-01-21,4.38,12,33,72,EG19013659
24629865,Gellerico at Horánszky Street - Comfortable Room,276092739,Hanna,,VIII. kerület,47.49332,19.0685,Private room,9170,1,380,2025-01-20,4.62,12,52,73,EG19013659
24646380,Sunny and Central Penthouse with Private Garage,186257599,Levente,,VII. kerület,47.49900817871094,19.061908721923828,Entire home/apt,48042,2,190,2024-11-06,2.34,1,253,21,MA19004141
24662372,P3 Lodge Apartment with A/C near the Airport,134038284,Atos,,XVIII. kerület,47.44669,19.21106,Entire home/apt,13856,2,29,2024-11-07,0.35,347,341,5,MA19013893
24670623,(C)⭐☀️⭐ BEST LOCATION@Budapest❤️4you✔️with A\C,64161690,Tamás,,VII. kerület,47.49667,19.05767,Entire home/apt,15082,3,249,2025-01-15,3.04,26,138,50,EG19020219
24687515,The Wood Lover,155520327,David,,VII. kerület,47.50309,19.07793,Entire home/apt,11000,3,256,2025-01-04,3.20,1,35,36,MA19004619
24687865,Leonie`s Apartment in the heart of the city of BP,7596709,Badandski,,V. kerület,47.50251,19.05168,Entire home/apt,48902,3,13,2025-01-01,0.16,1,348,4,
24720626,"Large, 4-room apt in center for 10 people",2418150,Krisztina,,VII. kerület,47.49847,19.06758,Entire home/apt,49740,2,294,2025-01-05,3.59,314,0,36,
24750482,Luxury Flat Near Castle Hill,60305980,Tamas,,I. kerület,47.49674,19.03536,Entire home/apt,42211,4,29,2024-11-07,0.36,1,234,9,MA19007856
24752878,"Blue  Magic Apt, AC, private terrace, downtown",66621156,Enikő,,VII. kerület,47.49728,19.06346,Entire home/apt,47883,3,75,2024-07-23,0.91,1,56,6,MA19015083
24772009,"Budapest's mood 1. LUX & ALL apartman A/C , Wifi",49946157,Gyula,,VII. kerület,47.50267,19.08337,Entire home/apt,200000,2,161,2025-01-07,1.97,2,177,30,MA22033611
24790202,Hello Hollo Apartment,134038284,Atos,,VII. kerület,47.49745,19.06097,Entire home/apt,11353,2,124,2024-12-19,1.52,347,310,16,MA19013042
24790731,"Budapest's mood 2. LUX & ALL apartman A/C, Wifi.",49946157,Gyula,,VII. kerület,47.50308,19.08244,Entire home/apt,200000,2,135,2025-01-02,1.65,2,178,29,MA22033611
24805909,Budapest szívében - Parlament 2 min 47m2 + kert,134135130,Matyoka,,V. kerület,47.5096372,19.0486498,Entire home/apt,11468,10,12,2025-01-09,1.31,1,8,12,
24813872,Grandiose City Loft in the Center,187599824,Krisztián,,XIII. kerület,47.51265,19.05716,Entire home/apt,24881,2,370,2025-01-26,4.54,1,267,59,MA19017697
24815459,3BdR 2BR central apt with parking on Király utca,60846145,Kati,,VI. kerület,47.49913,19.05635,Entire home/apt,37510,3,265,2025-01-02,3.23,12,342,43,MA20005138
24819718,W2 Synagogue Apartment,45833036,Rbnb,,VII. kerület,47.496048,19.059673,Entire home/apt,14548,2,189,2024-12-16,2.31,28,61,23,MA19020945
24824880,Bajcsy 3 - Basilica 2 Bedrooms + Living with AC,167003320,Zsuzsa,,VI. kerület,47.49942,19.05556,Entire home/apt,22957,2,273,2025-01-13,3.33,4,317,57,MA19015745
24826962,Whole & Design Garden House Near Hero Square,176207978,Judit & Gabor,,XIV. kerület,47.53171157836914,19.09913444519043,Entire home/apt,47447,3,22,2023-08-05,0.28,2,116,0,MA21004205
24827035,2. Kényelmes lakás a belváros szívében,187685317,Henrik,,V. kerület,47.49313,19.05427,Entire home/apt,12143,1,505,2025-01-26,6.26,4,245,111,MA21001318
24870319,Stop and Go in the Seven Sakura 2,486309962,Norbert,,VI. kerület,47.5092,19.06188,Entire home/apt,19591,2,134,2023-12-04,1.65,30,53,0,EG20005844
24872147,"Dohany5A Astoria Studio, amazing Location w AC",167003320,Zsuzsa,,VII. kerület,47.49587,19.06267,Entire home/apt,16886,2,224,2025-01-07,2.83,4,332,33,MA19015754
24906800,Two Couples Apartment,188305278,Apartment,,VII. kerület,47.49684,19.05757,Entire home/apt,40752,3,1,2024-02-04,0.08,1,270,1,MA19018232
24908617,W21 Retro Home with balcony,134038284,Atos,,VII. kerület,47.49786,19.06441,Entire home/apt,13587,2,50,2024-11-26,0.62,347,237,7,MA20002739
24926203,Top Castle & Chain Bridge Suite With Giant Balcony,188458726,Tamás,,I. kerület,47.49721145629883,19.041027069091797,Entire home/apt,37365,2,198,2025-01-19,4.05,1,260,66,MA23079534
24929811,Sunny&Modern Central Flat in Historic Building,31583187,Artur,,II. kerület,47.51078,19.032194,Entire home/apt,13391,5,290,2024-12-15,3.55,33,272,28,EG22036374
24954911,Spacious Home in City Center with Danube Views,160738220,Kim,,V. kerület,47.48838,19.05668,Entire home/apt,32601,2,242,2025-01-03,2.97,1,108,32,
24956841,House with garden at the River Danube,74649767,Judit,,III. kerület,47.5778,19.05849,Entire home/apt,30000,1,138,2024-12-14,1.73,1,339,7,MA20004279
24985061,Nice and cozy apartment next to the Parliament,448624363,Adrienn,,V. kerület,47.50967,19.04852,Entire home/apt,17804,2,143,2025-01-12,1.76,42,68,24,MA20006008
24987730,Design Apartment Central Market 2Bedrooms,23685858,Catherine&Lowell,,IX. kerület,47.48776,19.06478,Entire home/apt,11643,2,383,2025-01-13,4.71,16,67,67,MA20000993
24988491,"Adrienn apartm.-free parking,wifi,easy to centre",188727599,Mária,,XI. kerület,47.47057,19.02897,Entire home/apt,20286,1,71,2024-12-15,0.87,1,107,8,MA19018712
25010412,Acacia Cheerful BP residence@vibrant city center,141913715,Barbara,,VII. kerület,47.50149,19.06413,Entire home/apt,20201,2,96,2024-12-16,1.18,6,137,26,MA19010364
25011099,Sleek design studio near Grand Synagogue,87482344,Anett,,VII. kerület,47.49523,19.06194,Entire home/apt,26286,2,368,2025-01-23,4.93,1,266,62,MA19022052
25039546,Cosy AC STUDIO in Downtown Budapest,103301267,Attila,,V. kerület,47.4938633165793,19.050789515226686,Entire home/apt,18300,2,248,2025-01-12,3.04,2,174,57,MA19022817
25063456,Romantic Hideout Studio | Balcony | Nearby Keleti,23146499,Bence,,VII. kerület,47.50366,19.07823,Entire home/apt,11643,3,114,2025-01-04,1.40,3,124,33,MA19019059
25075659,Apt.B - Double Apartment with kitchen and bathroom,189555830,Szilvia,,VIII. kerület,47.48935,19.08886,Entire home/apt,10363,1,253,2025-01-12,3.13,3,352,48,MA23077892
25076696,Garden view in downtown,189570113,Zsuzsa,,IX. kerület,47.48277,19.0654,Entire home/apt,12226,3,197,2025-01-19,2.44,1,187,50,MA19021559
25090109,"Boutique flat by Synagoge, Basilica & Opera w A/C",5068086,Dan & Gabriella,,VI. kerület,47.50029,19.05586,Entire home/apt,23284,2,275,2025-01-06,3.40,2,318,50,MA23079994
25115628,Modern Deco By the Opera,22406357,Frida Maj-Britt,,VI. kerület,47.50543,19.058,Entire home/apt,35641,2,223,2025-01-13,2.74,14,124,46,MA22050540
25118744,Your Home in Our City-Budapest Passage 4,189855446,Csilla,,VIII. kerület,47.489655,19.062885,Private room,27654,2,24,2025-01-13,0.57,2,179,1,MA19013359
25120545,Venus Apartments - Market Hall I,2990468,Venus,,IX. kerület,47.48762,19.06001,Entire home/apt,17963,2,53,2024-12-01,0.80,44,31,26,MA23068256
25122045,Cosy Pet-friendly flat w balcony @ Orczy Garden,189880080,Kriszti,,IX. kerület,47.47994,19.0819,Entire home/apt,14671,2,91,2024-09-01,1.13,1,56,2,MA22038053
25135561,Roxana one bedroom apartment.,1973806,Home In Budapest,,VII. kerület,47.50187,19.06616,Entire home/apt,17523,2,115,2024-08-23,1.42,27,132,6,MA20018299
25174964,INTERiOR Designed Home,40681950,Eva,,VII. kerület,47.50082,19.06634,Entire home/apt,17657,2,307,2025-01-11,3.78,25,82,49,MA20001967
25217622,Mini Studio with loft bed bhnd Central Market Hall,190539109,Nadja,,IX. kerület,47.48369,19.06028,Entire home/apt,15286,2,265,2025-01-27,3.27,1,337,52,MA19014185
25221992,"3 separated Bedrooms and 2 Bathrooms , for 8 ppl",190567753,Marianna,,VIII. kerület,47.49213,19.06748,Entire home/apt,44286,2,46,2024-07-14,0.58,1,71,1,MA19019091
25230757,Apt.A - Single apartment with kitchen,189555830,Szilvia,,VIII. kerület,47.48797,19.09028,Entire home/apt,10131,1,124,2025-01-06,1.53,3,362,42,
25231718,"Diamond Astoria 5, sun-lit and quiet",5284027,Sándor,,VII. kerület,47.49472,19.06054,Entire home/apt,20671,2,359,2025-01-25,4.42,13,340,55,MA19021303
25241085,Cozy apartment 5 minutes from downtown,190033118,Niki,,VIII. kerület,47.48906,19.08278,Entire home/apt,6463,5,47,2024-10-09,0.58,1,365,5,
25244899,"Charming Twin Studio ""A"" in the Heart of Budapest",180002490,Zsolt,,VIII. kerület,47.49489,19.06389,Entire home/apt,10254,1,403,2025-01-25,4.97,3,215,68,MA19015899
25249204,"Charming Twin Studio ""B"" in the Heart of Budapest",180002490,Zsolt,,VII. kerület,47.49556,19.06311,Entire home/apt,11086,1,421,2025-01-26,5.18,3,215,88,MA19015899
25250884,Suzanne studio in the downtown with air-condition,1973806,Home In Budapest,,VII. kerület,47.50207,19.06632,Entire home/apt,15604,2,116,2024-10-09,1.51,27,115,19,MA21000133
25255375,Luminous Apartment on Liszt Ferenc Square,153111572,Eszter Zsuzsanna,,VI. kerület,47.50365,19.0634,Entire home/apt,20902,2,203,2025-01-06,2.54,1,43,68,MA19014698
25258099,Cozy Apartment for Short-term Residents,190830069,Robert,,XIV. kerület,47.52473,19.0986,Private room,4500,2,68,2022-02-17,1.05,1,57,0,
25307673,"Downtown deluxe silent Apt&Terrace, wifi, a/c",86440369,Csenge,,VII. kerület,47.49788,19.05973,Entire home/apt,17743,3,279,2025-01-26,3.43,1,166,57,MA19020555
25310201,Courtyard by the Basilica,342315,Sonia,,V. kerület,47.49919,19.05452,Entire home/apt,43661,2,0,,,1,255,0,
25321382,R39 Twin I - Center Market Garden Studio with AC,54090511,Laura,,IX. kerület,47.48545,19.06477,Entire home/apt,14300,5,164,2025-01-03,2.02,87,297,30,MA23055891
25338829,"Center of the Center, The Grand Deluxe",88541966,István,,VII. kerület,47.49832,19.06042,Entire home/apt,62468,2,25,2024-07-23,0.31,6,302,2,
25338955,Cosy flat in historical house next to green park,25131876,Polina,,VIII. kerület,47.48908,19.08473,Entire home/apt,8150,365,8,2022-10-31,0.11,1,3,0,
25341022,Design Luxurious 1 Bedroom  Apartment in DownTown,126992967,Fawzi,,IX. kerület,47.48714,19.0626,Entire home/apt,70676,1,22,2025-01-04,0.28,2,90,6,
25343658,GoodVibesAp4#SweetHome,149208724,Good Vibes Apartments,,VIII. kerület,47.49761962890625,19.073055267333984,Entire home/apt,13268,2,230,2024-12-29,2.85,5,156,18,EG20010251
25345296,Beautiful Charming Home in Downtown!,24594744,Luca,,VI. kerület,47.50755,19.06068,Entire home/apt,11875,2,344,2025-01-18,4.25,1,14,77,
25352189,"Unique and Spacious Home in Center, Villa District",7148144,Balázs,,VI. kerület,47.51464470656733,19.073771953582746,Entire home/apt,18571,2,59,2024-12-27,2.26,2,110,30,MA23055874
25356065,HUNGARIAN SOUL-Uniquely Special in Budapest Center,130155455,Sandor,,VII. kerület,47.50341,19.07283,Entire home/apt,15000,2,154,2025-01-20,1.95,3,50,21,
25376247,Amina's  Apartment,191587058,Andor,,II. kerület,47.50886,19.02301,Entire home/apt,28143,2,80,2024-10-09,1.08,1,103,13,MA20001475
25390449,Cozy flat in the heart of Budapest,149455857,Kristóf,,VI. kerület,47.50141,19.06047,Entire home/apt,15078,3,78,2025-01-05,1.03,1,179,14,MA19010946
25400894,Stroll Along the Danube at a Home near Buda Castle,85953270,Kati,,II. kerület,47.50823,19.03753,Entire home/apt,27361,2,99,2025-01-17,1.25,1,88,6,MA19015303
25411611,Cozy little flat in the city center,134038284,Atos,,VI. kerület,47.50605,19.05627,Entire home/apt,11936,1,254,2025-01-01,3.13,347,362,24,MA24100751
25448441,"Cozy, Premium Flat",72524971,Emi And Istvan,,XIII. kerület,47.51367,19.05753,Entire home/apt,11714,1,263,2025-01-21,3.26,4,296,53,MA21007570
25449258,Mandala HOME/Opera area/air conditioning,24038487,Nóra,,VI. kerület,47.50787,19.05696,Entire home/apt,13257,2,291,2025-01-12,3.59,3,133,59,EG20018439
25465271,Fresh & Sweet,192212865,Éva,,VIII. kerület,47.48795991439366,19.074712748855152,Entire home/apt,16500,2,83,2024-08-25,1.03,1,347,13,
25466888,Little Wall Street,17802001,Little Americas,,V. kerület,47.49137878417969,19.054798126220703,Entire home/apt,24276,2,23,2024-12-25,0.31,92,282,10,EG19020011
25470504,Little Attractico Apartment,134038284,Atos,,VII. kerület,47.50034,19.07034,Entire home/apt,9491,2,117,2024-12-19,1.49,347,341,17,MA19013129
25471159,Grand Loft Design - Steam bath,40676337,Alessandro,,VII. kerület,47.50217,19.06732,Entire home/apt,45642,3,19,2024-12-20,0.26,2,321,2,MA19004903
26561268,ABC Apartment,72422186,Gábor,,XIII. kerület,47.52053,19.0547,Entire home/apt,55089,2,58,2024-07-23,0.73,1,220,3,MA24087853
26583663,Savor the Airy Vibes at a Chic Loft with Toucan Wallpaper,22989742,Agnes,,VII. kerület,47.497161865234375,19.066381454467773,Entire home/apt,20258,2,252,2025-01-03,3.17,1,365,14,MA20004469
26601033,Sunny flat in the heart of Buda,199997975,Gábor,,I. kerület,47.50789,19.02838,Entire home/apt,19078,2,225,2025-01-19,2.85,3,67,48,MA19004523
26647313,Comfortable location.,7470434,Viktor,,XIII. kerület,47.51892,19.05491,Entire home/apt,8965,2,209,2025-01-03,2.63,1,155,30,SZ87645782
26647695,BALTAZÁR Boutique Hotel DELUXE ROOM @ Buda Castle,200326638,Baltazár,,I. kerület,47.50465,19.02921,Private room,60288,1,0,,,3,272,0,SZ22050501
26647904,BALTAZÁR Boutique Hotel LUXURY SUITE @ Buda Castle,200326638,Baltazár,,I. kerület,47.50465,19.02921,Private room,73859,1,0,,,3,230,0,SZ22050501
26647907,BALTAZÁR Boutique Hotel FAMILY LOFT - Two Bedrooms,200326638,Baltazár,,I. kerület,47.50465,19.02921,Private room,109977,1,0,,,3,197,0,SZ22050501
26648315,PEST-BUDA Design Hotel Luxury SUITE @ Buda Castle,200324887,Pest-Buda Design Hotel,,I. kerület,47.50311,19.0327,Private room,74042,1,0,,,4,263,0,SZ22050504
26648396,PEST-BUDA Design Hotel ATELIER SUITE @ Buda Castle,200324887,Pest-Buda Design Hotel,,I. kerület,47.50311,19.0327,Private room,95669,1,0,,,4,231,0,SZ22050504
26648413,PEST-BUDA Design Hotel DELUXE ROOM @ Buda Castle,200324887,Pest-Buda Design Hotel,,I. kerület,47.50311,19.0327,Private room,59441,1,0,,,4,265,0,SZ22050504
26650712,Karikum Small Apartment,200333479,Károly,,VIII. kerület,47.4877,19.07116,Entire home/apt,10857,2,127,2025-01-01,1.61,2,216,23,
26651057,Karikum Large Apartment,200333479,Károly,,VIII. kerület,47.48773,19.06949,Entire home/apt,11000,2,101,2024-12-16,1.28,2,211,19,
26663352,"CLEAN, 10 mins CENTER / Parliament / Margaret isl",200433334,Teréz,,XIII. kerület,47.51534,19.05244,Entire home/apt,10000,3,317,2025-01-21,3.97,1,79,69,MA22054595
26150133,"Romantic nest for couples, free parking, AC",165112030,Mónika,,III. kerület,47.56852,19.05198,Entire home/apt,17000,4,140,2025-01-10,1.75,1,90,17,MA19020463
26155319,A59 Apartments - Jolly Studio,196590091,Marianna,,VII. kerület,47.50149,19.06413,Entire home/apt,14085,2,220,2025-01-03,2.75,4,11,6,MA19008526
26157732,A59 Apartment - Colorful Studio,196590091,Marianna,,VII. kerület,47.50149,19.06413,Entire home/apt,19593,2,216,2024-08-19,2.72,4,31,2,MA19008526
26160270,Design Loft Rottenbiller w Balcony,159436775,Paula,,VII. kerület,47.50602,19.07364,Entire home/apt,10748,4,241,2025-01-07,3.02,1,28,34,MA22041767
26164282,Erkel Boutique Apartment–Chic flat by Market Hall,105851637,Gabor,,IX. kerület,47.48589,19.06174,Entire home/apt,40752,2,135,2025-01-05,1.70,2,166,10,MA19016346
26179688,White downtown apartment,196636947,István És Laura,,XIII. kerület,47.5142762,19.0539311,Entire home/apt,15429,3,179,2025-01-12,2.24,1,36,32,MA20001356
26214124,3-rooms dream home close to Sziget Festival,29494441,Gyöngyvér,,III. kerület,47.54512,19.03919,Entire home/apt,40752,3,0,,,1,180,0,
26241568,Lizi House  apartman a város szívében A/C,197218506,Krisztina,,VII. kerület,47.49844,19.06815,Entire home/apt,13328,3,119,2025-01-04,1.49,1,163,16,MA19010742
26246788,Art Of Rainbow Apartment -superior,134038284,Atos,,VII. kerület,47.50008,19.0667,Entire home/apt,11353,2,97,2024-08-27,1.23,347,305,7,MA19014024
26290922,"akacfa 91mt. district 7 
 airconditioned",197667676,Tamas,,VII. kerület,47.50122,19.06405,Entire home/apt,26432,2,21,2023-07-17,0.26,3,9,0,MA22035523
26343289,"Roland Apartments, Studio 1&3",198125466,Gyongyi,,XIII. kerület,47.51184,19.05373,Entire home/apt,26256,1,15,2024-11-24,0.21,2,180,2,EG20014175
26344172,Dob Cosy Apartment in the center,198127121,Renata,,VII. kerület,47.50259,19.07114,Entire home/apt,14381,2,54,2025-01-02,0.68,1,180,13,MA19017342
26345714,Roland Apartments 2&4,198125466,Gyongyi,,XIII. kerület,47.51185,19.05373,Entire home/apt,23811,1,9,2024-11-24,0.13,2,177,1,EG20014175
26348634,Luxe de Noir et Blanc Apartment,134038284,Atos,,XIII. kerület,47.51217,19.05556,Entire home/apt,19153,2,50,2024-09-06,0.68,347,350,9,
26353123,NY7 Apartment in downtown #2BDRM,45833036,Rbnb,,VII. kerület,47.49652,19.06753,Entire home/apt,16985,2,172,2025-01-06,2.15,28,179,31,MA20004294
26357744,Apartment a few minutes from the Sziget festival,144128437,Anita,,III. kerület,47.54395847627469,19.04063438929601,Entire home/apt,17096,3,199,2024-12-22,2.49,1,78,25,MA19006694
26358610,Stylish apartment in Budapest downtown with A/C,198219013,Liza,,VIII. kerület,47.48621,19.06945,Entire home/apt,11468,1,424,2025-01-22,5.29,5,187,45,EG20004252
26361370,Charming Double Ensuite in the Heart of Budapest,180002490,Zsolt,,VII. kerület,47.49622,19.0623,Entire home/apt,16906,2,272,2025-01-02,3.40,3,221,47,MA19015899
26375408,Dob15 Small Apartment with AC,36495960,Tal,,VII. kerület,47.49669,19.06009,Entire home/apt,28119,1,2,2022-08-12,0.07,4,244,0,
26386450,MariaStudio Palace District FreePrivateParking,40459226,Pál Barna,,VIII. kerület,47.48881,19.06949,Entire home/apt,12291,2,261,2025-01-04,3.26,8,92,39,
26432556,Erik apartment 1.,198763226,Yahya,,XI. kerület,47.47759,19.05563,Entire home/apt,40752,2,10,2023-07-24,0.14,2,354,0,MA20001650
26433090,Erik apartment 7.,198763226,Yahya,,XI. kerület,47.47768,19.05528,Entire home/apt,20376,2,10,2024-07-23,0.13,2,292,1,MA20001643
26442218,Sun-splashed Retreat in the Heart of a Vibrant Quarter,198828745,Andras & Athena,,VII. kerület,47.50108,19.06771,Entire home/apt,40907,2,182,2025-01-03,2.30,1,84,31,MA22051031
26453179,Interior Design 2 Bedroom Flat - Central Budapest,28625639,Roderick,,VII. kerület,47.50511,19.06891,Entire home/apt,19210,2,158,2025-01-03,2.12,2,186,26,
26468719,MariaCute Palace District FreePrivateParking&AirCo,40459226,Pál Barna,,VIII. kerület,47.4886,19.06909,Entire home/apt,12237,3,252,2025-01-07,3.15,8,82,37,
26489543,Gozsdu Suite Apartment,36495960,Tal,,VI. kerület,47.49985,19.05902,Entire home/apt,31680,1,4,2019-12-22,0.05,4,363,0,
26492252,Chestnut Apartment in Downtown 2 bedrooms for 4-5,199238057,Sándor,,VII. kerület,47.50159,19.0653,Entire home/apt,18200,3,133,2025-01-07,1.67,3,156,33,MA19019477
26492417,Cosy designer apartment,199240311,Andras,,VII. kerület,47.50204,19.08357,Entire home/apt,20000,3,108,2025-01-01,1.36,1,86,10,MA19014330
26507678,"Little Paradise - Studio, 5min walk to Parliament",199367138,László,,VI. kerület,47.5079460144043,19.056379318237305,Entire home/apt,12812,2,244,2024-12-01,3.10,3,268,46,MA19016676
26509279,Gesztenye Apartman szoba a belvárosban,199238057,Sándor,,VII. kerület,47.50086,19.06509,Private room,20000,3,55,2022-11-27,0.69,3,72,0,MA19019477
26511085,Turquoise Simplicity Apartment,134038284,Atos,,VIII. kerület,47.49142,19.0687,Entire home/apt,11875,2,27,2022-05-31,0.36,347,342,0,MA19015153
26543848,Downtown apartment in the happening part of town,87915727,David Simon,,VII. kerület,47.49977,19.06437,Entire home/apt,15071,2,204,2024-12-29,2.58,30,152,24,MA23079366
26545025,"100m2, Inner City 2 bdr apt w/aircon @Budapest Eye",127798025,Csilla,,V. kerület,47.49874,19.0513,Entire home/apt,50822,3,135,2025-01-13,1.71,1,178,18,MA20017195
26555506,Brand new AC 4-bedroom apartment in center,2418150,Krisztina,,VII. kerület,47.49764,19.06036,Entire home/apt,27176,2,276,2025-01-20,3.49,314,64,46,
26555698,Oktogon Apartment A/C,143777957,Gabor,,VI. kerület,47.5043,19.06143,Entire home/apt,10286,2,214,2025-01-05,2.68,3,361,42,MA19010880
26557410,Luxury Park Apartment,18998271,Gergely,,V. kerület,47.49192,19.05873,Entire home/apt,63365,3,242,2025-01-12,3.04,4,193,49,EG22148918
26557611,Danube Dream Home,651479,Mihaly,,V. kerület,47.491336822509766,19.053543090820312,Entire home/apt,19911,2,321,2025-01-16,4.03,75,152,51,EG19018167
26557932,Chestnut Apartment private room in Downtown,199238057,Sándor,,VII. kerület,47.50031,19.06478,Private room,18000,3,67,2022-11-27,0.84,3,72,0,MA19019477
26558998,"TheGreyBrick - Huge livingroom, 2 bedroom, 65 sqm",199711175,Anica,,VII. kerület,47.50108,19.06771,Entire home/apt,20343,2,249,2025-01-13,3.11,3,37,52,MA24098215
27822083,"25 “sqm” privat room, close to downtown- BUDA side",44777726,Balazs,,II. kerület,47.51001,19.03126,Private room,35000,1,35,2024-08-11,0.45,2,363,2,EG22055001
27825394,"City centre 4* apt, marble bathroom, dishwshr, A/C",10090056,Andrea,,VII. kerület,47.49708938598633,19.063947677612305,Entire home/apt,18338,3,53,2025-01-20,1.85,1,286,16,MA22038544
27931238,Modern Studio in the Inner City 1. - with AC!,210992738,Janos,,V. kerület,47.4936,19.05526,Entire home/apt,13729,2,378,2025-01-26,4.83,5,19,66,MA19022998
27945754,"Modern, luxury flat in the heart of Budapest",136031574,Gyöngyi,,VII. kerület,47.50575,19.07041,Entire home/apt,23143,2,33,2022-08-16,0.45,2,26,0,
27949131,"Hip, Designer Apartment in the Heart of Budapest",4199283,Zsuzsanna,,VII. kerület,47.49762,19.07158,Entire home/apt,38131,3,227,2025-01-03,2.96,1,177,35,MA19007138
27960459,Modern Studio in the Inner City 2. - with AC!,210992738,Janos,,V. kerület,47.4936,19.05526,Entire home/apt,15078,2,402,2025-01-23,5.14,5,21,87,MA19022998
27982640,Sunny One-bedroom apartment  for Long-term,170950386,Arkady,,VI. kerület,47.50829,19.05952,Private room,13041,90,0,,,2,267,0,
28037889,Back in time in the city centre,71959464,Brigitta,,IX. kerület,47.48581,19.06377,Entire home/apt,13737,3,198,2025-01-04,2.54,2,89,39,MA19010296
28044176,White Almond Apartment,211836155,János,,XIII. kerület,47.53236,19.06031,Entire home/apt,18990,3,91,2024-12-30,1.20,1,64,1,MA20005925
28047066,KŐNIG APARTMAN CITY CENTER,30774222,Ágnes,,VIII. kerület,47.49124,19.08142,Entire home/apt,81504,5,1,2019-04-22,0.01,1,302,0,EG19016646
